"X_skew"	"X_kurt"	"X_rms"	"X_p2p"	"X_iq"	"X_cf"	"Y_skew"	"Y_kurt"	"Y_rms"	"Y_p2p"	"Y_iq"	"Y_cf"	"Z_skew"	"Z_kurt"	"Z_rms"	"Z_p2p"	"Z_iq"	"Z_cf"
0.209174316489499	6.23905577573203	0.000309186804513909	0.002166	0.000231775	7.00547361135059	-0.112543344237244	3.24975437543906	0.000283792854677987	0.00086	0.0001665	3.03037932711809	-0.229033364188514	4.24703133021034	0.000690941236624378	0.00485	0.0007115	7.01941025215816
-0.0337220342172451	6.74159509370401	0.000312761615784741	0.002259	0.000212	7.22275332390776	-0.129431771757459	2.91657612815775	0.000275434096980929	0.000749	0.000154	2.71934378571822	-0.10740662259032	5.55637244240629	0.000697410162813287	0.005435	0.00058575	7.79311843990876
-0.122559725951057	4.64059525936304	0.000304716615279806	0.001751	0.0002345	5.7463226886796	-0.173561361984591	3.04683944567071	0.00028250760524517	0.000861	0.00019725	3.04770556266191	-0.00221372413681337	3.21043653823152	0.000595335687525346	0.003725	0.000726	6.25697413753885
0.0632276114354424	6.42842448929703	0.00033354862900348	0.002416	0.0002538	7.24332163264504	-0.198853090263447	2.89240022965111	0.000275716086736882	0.000746	0.00017725	2.70568180779351	-0.205025924486572	4.89140650240165	0.000723747532520077	0.005449	0.000735	7.52886850063125
-0.0157768407992184	7.02701218251998	0.000331985134097239	0.002331	0.00024525	7.02139873322534	-0.162079728814698	3.21967567756889	0.000284296081956964	0.000911	0.00018025	3.20440575096601	-0.153288997151771	4.13562367091439	0.00068362641368828	0.004776	0.0007415	6.98627189407833
0.118145977182135	4.72101385766524	0.000294022676597066	0.001588	0.00020525	5.40094396248294	-0.325854238409039	3.26056938665283	0.000281424010065881	0.000815	0.00017025	2.89598602411077	-0.222491468791065	4.35880431487939	0.000636430176771929	0.004363	0.0006545	6.85542602981179
0.078566269548656	5.43266165079791	0.000324282091408824	0.002139	0.00024675	6.59610893314288	-0.157530446678929	2.99383785682671	0.000293523817379514	0.001009	0.00021425	3.43754046607879	-0.10953397922967	4.02506455522223	0.000752928213771576	0.005718	0.0008895	7.59434949496358
0.221806194169671	4.98601858019213	0.000308753001577739	0.001994	0.00025325	6.45823681004101	-0.244389927007596	3.27091089275372	0.000285083347580317	0.000828	0.000175	2.9044137689127	-0.0364519030698169	3.96736636861001	0.000706255537207058	0.005447	0.00083475	7.71250590337399
-0.228515118187202	7.21694675022219	0.000306628606499462	0.00227	0.00021725	7.40309270525932	-0.283490258924766	3.32766045298261	0.00028873030268034	0.000931	0.0001805	3.22446238360623	-0.418333604138579	5.21753037290418	0.000652498178800294	0.005392	0.00074725	8.26362459725776
0.000448071721654916	5.15980279056723	0.000327104320823435	0.002222	0.00028445	6.79293992328335	-0.165339890550222	2.78011664445954	0.000286810969004083	0.000839	0.0002075	2.9252716620753	-0.109060419751202	3.64116684306367	0.000835311038448733	0.00605	0.000991	7.24281102669915
-0.0864579643106661	7.68409533513852	0.000309267060681124	0.002365	0.00021025	7.64711248198036	-0.137341715009353	2.86332520254198	0.000283737432597287	0.000867	0.00020325	3.0556419435519	-0.0683986665552462	4.91355532581023	0.000721868922955793	0.005383	0.00070675	7.45703247337281
0.375674114464819	6.39486989035462	0.00032099634035176	0.002138	0.000221	6.66051207206007	-0.198517811802177	2.98397555466103	0.000290997712311288	0.000912	0.0002115	3.13404525676961	-0.0752304683230093	6.32832596879373	0.00075287823682517	0.007683	0.000761	10.2048374148768
0.0746059392866282	8.01620661542288	0.000339625201059054	0.002849	0.000234	8.38865900149917	-0.176133332923594	3.09368296733352	0.000283257021335394	0.000943	0.00018225	3.32913195074317	-0.331460001278091	8.6339061922901	0.000807445768425677	0.008699	0.00067025	10.7734789631271
0.248089223750188	6.14616770391384	0.000321768945822654	0.002192	0.000234	6.8123416770248	-0.103940165155588	2.93206934904858	0.000284240229756066	0.000867	0.00019125	3.05023676889108	-0.301833764614029	6.50064992058124	0.000839535780090257	0.008411	0.00077	10.0186319624111
0.107316711684075	11.1287024301497	0.000326027157035491	0.003214	0.00023425	9.85807449055577	0.00846728889726926	2.88500008562912	0.000283492627422478	0.000806	0.000187	2.84310744631411	-0.307893266437862	10.3681046489885	0.000864099824500763	0.010889	0.00079875	12.6015533058245
-0.0556057971274507	6.89810620285108	0.000312620567435449	0.002469	0.00023725	7.89775292218996	-0.0747360936740359	2.89901558724909	0.000292523426803873	0.000993	0.00021625	3.39459991580699	-0.447358343372584	9.4318780203513	0.000794623237010676	0.009337	0.000769	11.7502227031835
0.0036042919960211	6.58688415437706	0.000306113895317578	0.002239	0.000219975	7.31427104175441	-0.208739976925639	3.19897517738518	0.000276781762791373	0.000898	0.000174	3.24443341549521	-0.155976679258549	5.11919852149595	0.0007340556816922	0.006497	0.00080875	8.85082720839737
0.0322624812842328	9.64207590239718	0.000305828220935382	0.002824	0.000201	9.23394182316705	-0.0478920942757923	2.65208137460562	0.000289731840800732	0.000795	0.000206	2.74391657403914	-0.355482221243489	10.9425061227161	0.000787258792644389	0.009371	0.00064875	11.903328470328
0.218928559814329	5.70946955772215	0.000331800550602617	0.002398	0.0002575	7.2272333353418	-0.241605657438771	3.46515601316594	0.000280846713191912	0.000889	0.000169	3.16542782322867	-0.303829576476099	5.71582443871906	0.0008867096693263	0.008974	0.000937	10.1205617920218
-0.14978787715025	11.0015204945226	0.000340585520815649	0.003631	0.0002521	10.6610521530813	-0.194331414773181	3.21696070313336	0.000288641859355952	0.00097	0.000204	3.36056593511546	-0.347410422513244	11.9304497255007	0.000865945010494404	0.01107	0.00077525	12.7837216749822
0.209424594488257	8.34439417595073	0.000324683327376356	0.002718	0.00024365	8.37123366316077	-0.13356802583588	2.8293514096874	0.00028698001227995	0.000849	0.000198	2.95839418660209	-0.413092056177487	10.1103990798825	0.000873314676759858	0.010314	0.000741	11.8101759588727
-0.0417921650927633	8.25754913410704	0.000308677085344024	0.002547	0.000211	8.25134135616623	0.0026075177844232	2.75646234409587	0.000284390471886806	0.000812	0.00019725	2.855229271968	-0.370779489845854	9.43376154654591	0.000764325367949446	0.008513	0.0007515	11.1379268005181
0.414530540707017	12.337927055584	0.00035726758835411	0.00376	0.00026865	10.5243244071534	-0.101498462755364	3.04813516273822	0.000288306240410056	0.000876	0.000186	3.0384357922814	-0.495553680922076	9.94757858334686	0.000986973332728524	0.012108	0.00101325	12.2678086615846
-0.368111180345592	12.7914567161013	0.000344220053693711	0.003657	0.000247	10.6240178651939	0.0335305402205009	3.13151823173818	0.000291262709475899	0.000904	0.0001925	3.10372722147187	-0.200007880796598	12.3315182369165	0.000831762544125519	0.011126	0.000772	13.3764138317835
0.330212200126058	8.18750981744434	0.000361689474852092	0.003199	0.00028515	8.84460351329877	-0.181409120308325	3.17624598876307	0.000288213736798231	0.000937	0.0001755	3.25105947554458	-0.0444991309932598	8.38734178355835	0.000935363735632963	0.010177	0.00085625	10.8802593176367
0.0832558091730321	7.87225980515853	0.000318236641658691	0.002671	0.000218	8.3931252733136	0.104463354712386	2.98385469820731	0.000284896339952062	0.00085	0.00018225	2.98354131240515	-0.2352401978187	7.0940296417811	0.00075691346779343	0.007692	0.000706	10.1623241325377
0.273611076209479	14.3146189089502	0.000342010832165534	0.003668	0.00021325	10.7248065120484	-0.212957511782487	3.1594455792002	0.000291289736792529	0.000858	0.00019625	2.94552087364173	-0.534268256190185	11.6525582379334	0.000866748401607496	0.010908	0.0007305	12.5849669636191
-0.075093228672979	15.9472983049792	0.000365793573666822	0.004259	0.000236625	11.6431788489517	-0.162173163178279	2.85857418293945	0.0002906204287145	0.000834	0.000183	2.86972255766405	-0.124451563205232	9.46139769522574	0.000898876896776026	0.010792	0.00084725	12.0060934247029
0.0592322502156252	5.33949494069787	0.000320882080395526	0.002227	0.000261	6.94024420826165	-0.236734269883799	3.03664384480022	0.000283031522221112	0.000815	0.00017825	2.8795379172052	-0.257110646053402	4.37920044876433	0.000666549575280075	0.005075	0.00074025	7.61383727214521
0.0238068168447377	7.23966573006879	0.000330132915704693	0.002419	0.00022225	7.32735175720502	-0.0924964749813507	2.7612047496702	0.00027911737298169	0.000758	0.00017325	2.71570340427976	-0.0802522542807448	7.18122313127475	0.000804094034851522	0.00876	0.0007275	10.894248210183
-0.000481883261505536	5.00120453919889	0.000319458176076059	0.001983	0.00024855	6.20738534338803	-0.0833448116720638	2.77239261799774	0.000282900392527442	0.000825	0.00019	2.91622076812768	-0.159523218680791	3.88954658882054	0.000727198573829562	0.005153	0.000891	7.08609750547687
0.0784919670383677	5.87032375783644	0.00030767738611481	0.00203	0.00023725	6.59781996211611	-0.335064731796579	3.1887008744322	0.000280425368308185	0.000794	0.000156	2.83141288104649	-0.0549563882295898	4.34356744568658	0.000719611244954646	0.005476	0.00079	7.60966429915242
0.0489203268060163	11.0571492245711	0.000373868983926299	0.003681	0.00027895	9.8456950382534	-0.178518429735544	3.04824290341238	0.000288153987837967	0.000867	0.00019525	3.0088079172707	-0.190625082408594	6.54088103999498	0.000929024816787192	0.009137	0.00099925	9.83504405361108
-0.0417842495671456	5.89249754689489	0.000296756726493844	0.001973	0.00022605	6.648543483111	-0.00641745400771209	2.90617552207057	0.000276254606443732	0.000754	0.00017025	2.7293662527708	-0.304226247271335	4.70040846739572	0.000695521442057836	0.005174	0.0006853	7.43902299358552
-0.00179435662892864	6.42108292614547	0.000309479753418026	0.002212	0.00021825	7.14747887566063	-0.167880878433566	2.96958122311134	0.000283491990805139	0.000939	0.0001955	3.31226288733297	-0.125700022172212	4.61963198634252	0.000671769696119142	0.005393	0.00068475	8.02804894468404
-0.114783703583356	5.70020817742508	0.000331499918781411	0.002538	0.00029165	7.65611047305729	-0.295857881848307	3.16401318344365	0.000278196501838898	0.000855	0.00018525	3.07336718595809	-0.104563588320389	4.12646824528563	0.000741404344532321	0.005424	0.0008545	7.31584598876537
0.112972885325829	5.85306427447232	0.000313048051605408	0.002057	0.0002388	6.57087622635268	-0.248274112602746	3.10921450781988	0.000278362386854438	0.000782	0.000169	2.80928759390515	-0.259403419136544	3.98148584242917	0.000645482994750529	0.004747	0.0007335	7.35418289653727
0.0981215721174597	5.69591392676972	0.000308870545506628	0.002046	0.0002279	6.62413438174892	-0.193635004517904	3.18199470270799	0.000282089060386116	0.000833	0.000174	2.95296811177226	-0.160668994942009	3.826768645104	0.000720695342710258	0.005009	0.0008175	6.95023223150448
0.0718278483072577	5.4071724838005	0.000309012356147066	0.001933	0.00023135	6.25541329188805	-0.253992648320625	2.87121246273174	0.000281910047099322	0.000784	0.00019	2.78102894191558	0.0681179367666912	4.88250214687404	0.000707339990297876	0.005636	0.000743	7.96787977112189
0.310667253956521	6.83595812649305	0.000314998870308931	0.002281	0.0002492	7.24129581088001	-0.225826775117271	3.599117162104	0.000284790931432063	0.001027	0.00018725	3.60615415257698	-0.272771684861292	5.83508231835419	0.000723563640354392	0.006502	0.00083325	8.98607895335289
-0.0190238012436864	6.60716905731447	0.000301758794352185	0.002097	0.0002263	6.9492589420694	-0.172456117684272	3.08990672270835	0.000283351299517862	0.000851	0.0001795	3.00333896985129	-0.287099628579629	4.61432136352255	0.00067405407719995	0.005306	0.00074025	7.87177198310461
-0.0858103195017124	5.24889732939109	0.000303042132118691	0.002045	0.0002395	6.74823657589317	-0.349182177387594	3.44131191912582	0.000278809660913644	0.000904	0.00017825	3.2423553654405	-0.0502539353434697	4.52240181081904	0.000706521543217191	0.005557	0.00076775	7.8652944886802
0.292810022413944	6.07207462448514	0.000309809646634291	0.001948	0.000222	6.28773190622913	-0.1797815692038	2.91129285353995	0.000283486897502865	0.000864	2e-04	3.04775990569817	-0.350656598457727	5.77409487642069	0.00079113418772524	0.007581	0.00079475	9.58244520034934
0.00920082279825223	5.4546404619761	0.000301606111199994	0.001942	0.0002275	6.43886157436733	-0.219652680344429	2.99179377055584	0.000293578507758455	0.001017	0.00021025	3.46415004206217	0.0195452641809927	4.80734597853932	0.00070740857168383	0.005505	0.000715	7.78192436500531
0.149075905327438	7.06405508904712	0.000320016982136547	0.002195	0.00021925	6.8590109979333	-0.208636269019976	3.27044477247577	0.000286330639330827	0.000918	0.000188	3.20608371547462	-0.0959475258698338	6.47849735932479	0.00074123287913248	0.007083	0.000739	9.55570131790398
0.21067404625794	8.80521025083681	0.000321774750970711	0.002853	0.000236	8.86645080570567	-0.0916380828295441	2.92633706481488	0.000286298421993905	0.000847	2e-04	2.95845151398715	-0.182829173575414	8.45473681856177	0.000784417880380716	0.008862	0.00074625	11.2975497138067
0.209730261775283	5.46805006963472	0.000307557266696376	0.002078	0.00025185	6.75646529935975	-0.0488052015548677	2.91198107012922	0.000283747155578342	0.000893	0.00019	3.14716811232824	-0.276353240031705	5.47530081492576	0.000837109047216031	0.007117	0.000784	8.50187920399256
0.114301475956932	8.93453417277038	0.000310446157335252	0.002983	0.0002396	9.60875156453828	-0.30061110513044	3.30192080807924	0.000295254786027255	0.001047	0.000193	3.54608985035505	-0.264349350706319	10.4791034503118	0.000815333148229236	0.010377	0.0007905	12.7273127831698
0.0136271324791886	7.39538626995869	0.000304420776277576	0.002399	0.00021805	7.88053965742651	0.0594372344153143	3.06823694252447	0.000291973533604265	0.000924	0.00019875	3.16467040212066	-0.393405776883456	8.73452008521801	0.000863823225287938	0.009325	0.0007485	10.795032741672
0.0357632986092709	8.03469072535654	0.000326143655636043	0.002704	0.0002321	8.29082508052065	-0.0159473059840747	2.74377299434601	0.000284594855439447	0.00085	0.00020875	2.98670191591307	-0.211274045373004	8.1094792064179	0.000840907316033971	0.009207	0.00081125	10.94888797427
0.389892899576697	7.59632921152082	0.000322969143897217	0.002742	0.0002529	8.48997513171917	-0.035489632735316	2.93441863564468	0.000284906155943848	0.000741	0.000173	2.60085640320824	-0.325957312671583	7.67292415256459	0.000832820870491642	0.009663	0.00087225	11.6027351647607
0.0102302821831701	11.110070355156	0.000317139522669381	0.003266	0.000213	10.2983064756795	-0.0794190824404453	2.96930862039919	0.000284676776266523	0.000927	0.000184	3.25632463651378	-0.493259908148317	13.7584312061671	0.000807298749802671	0.010526	0.00067525	13.0385436649975
0.290549141597994	7.20116925957027	0.000335608943601182	0.002601	0.00023185	7.75009143704728	-0.193715295533595	2.89674855522562	0.00028812397855281	0.000882	0.00020025	3.0611822189535	-0.182633323685048	8.50992166751568	0.000884980684995444	0.00973	0.000826	10.9945902379215
-0.241322485973885	7.79903270577931	0.000304925577805013	0.002516	0.000217	8.2511936785076	-0.0429094785721907	2.8429932836802	0.000284077649993557	0.000817	0.000189	2.87597422753437	-0.43633425297081	8.62669112745404	0.000736336537130242	0.007926	0.0007065	10.7640998379496
